2213011788|태양 아래의 에벤하트|단풍나무사탕|페퍼민트|2022-12-15|2022-12-15 06:58:00|서양풍 로판|2894|845|264|"<b>&lt;책소개&gt;</b><br><br>도심지의 어둠속을 활보하는 흡혈귀들이 사람들과 함께 살아가고 있는 19세기의 가상 영국. <br><br>스코틀랜드인 특유의 외모 때문에 오늘도 흡혈귀로 오해받는 인외종족 처형지부 3과 소속의 처형인 로잘리와, <br>어릴 적 태양 아래 오래 노출된 적이 있어 피부와 머리카락이 변색되어 오늘도 인간으로 오해받는 길헬름은 여느 때처럼 에벤하트 가문을 몰살한 흡혈귀를 찾아서 잉글랜드 각지를 떠돈다. <br><br>그러던 중 머리가 없는 시체가 발견되는 사건이 연달아 터지고, 두 사람은 오래전 흡혈귀 사냥꾼에게 목이 잘렸던 어떤 흡혈귀에 대한 소문을 듣게 되는데…<br><br>과거 대마법사 멀린, 그리고 원탁의 기사들과 함께 흡혈귀들을 몰아내고 섬을 구한 아서왕의 시대 이래로 또 한 번 잉글랜드에 어둠이 덮쳐온다. <br>과연 로잘리와 길헬름은 가문의 복수를 이루어내고, 잉글랜드를 구할 수 있을 것인가?<br><br>""더러운 비스트몬드의 개가, 이 계약자의 피는 내 것이다."" <br>""아, 또 저런다. 유치한 대사 좀 하지 말아요.""<br><br>템스강변의 살인사건을 해결하기 위해 파견된 로잘리는 런던 조약, 즉 피의 맹약에서 풀려난 흡혈귀와 조우하게 된다.<br><br>흐릿한 잿빛 도시를 배경으로 펼쳐지는, 인간이 되고싶은 흡혈귀와 가문의 복수를 하고자 하는 처형인의 로맨틱모험활극 이야기! <br><br>#19세기 #가상영국 #스팀펑크 #흡혈귀 #처형인 #이중인격 #어반판타지 #모험 #약피폐 #판타지물"|0|1|0|2023-10-14 00:00:00
2213013929|엠버의 봄|트리플베리|페퍼민트|2023-09-07|2023-09-07 06:58:00|서양풍 로판|2748|130|87|<b>&lt;책소개&gt;</b><br><br>애쉬튼 마법부 황실 관료인 엠버는 어느 날 저택 테마 카페를 표방한 &lt;벨 아미&gt;에 방문하고, 집사 카페의 색다른 재미에 홀딱 빠져든다.<br>타성적이고 지루한 관료 생활에 활력소가 된 &lt;벨 아미&gt;.<br>하지만 첫날부터 엠버가 마음에 들어 한 초절정 냉미남 아드리안 집사는 번번이 시중을 거부하는데….<br><br>*** <br><br>평민 주제에 저렇게 고귀하고 오만하고 도도하게 굴어도 되는 건가?<br>“레이디 클로비스께서 벨 아미에 들르셔서 유쾌한 시간을 보내시는 것은 자유시니, 제가 뭐라 간섭할 일은 아닙니다만. 더는 저를 호명하시지는 말아 주십시오.”<br>잘생긴 아드리안을 마주하고 몽환적이던 기분이 순간, 산산이 부서지는 느낌이었다.<br>방금, 뭐라고?<br>&lt;벨 아미&gt;에서 호명하지 말아 달라고 했나?<br>“왜요?”<br>날을 세워 뾰족하게 물었다.<br>두 번이나 내 시중을 거절했던 특별한 이유라도 있는 걸까.<br>“꼭 알고 싶으십니까.”<br>아드리안이 나를 뚫어지게 내려다보며 고저 없는 목소리로 물었다.<br>그럼 알고 싶지, 모르고 싶겠니? 호기심을 한껏 질러 놓고 도발하는 거야, 뭐야.<br>나는 시선을 피하지 않고 그를 쏘아보았다.<br>“네. 알고 싶어요. 왜 나를 거절하는 거죠? 들어 보니 앞으로도 거절할 분위기로군요. 무슨 타당한 이유라도 있나요? 내가 그쪽 타입이 아니라서?”|0|1|1|2023-10-13 00:00:00
2259011723|검은 요정이 당신을 부를 때|사라수|필연매니지먼트|2023-02-19|2023-02-19 06:58:00|서양풍 로판|3059|1240|137|<b>&lt;책소개&gt;</b><br><br>마차 사고로 실종되었다가 간신히 돌아온 레지나.<br>그런 그녀의 앞에 낯설고 아름다운 남자, 노아가 나타난다.<br><br>“매기, 저분은 누구셔? 난 처음 뵙는 것 같은데….”<br>“뭐? 무슨 소리야, 레지나! 내 오라버니잖아. 뭐야, 저번에 고백한 거 차였다고 이러는 거야?”<br><br>나는 모르는 그를, 모두가 알고 있다.<br>심지어 친구의 친오빠인 데다가, 내가 10년 동안이나 짝사랑한 남자라고?<br><br>'말도 안 돼!'<br><br>사고 때문에 기억을 잃은 걸까?<br>아니면….<br><br>-검은 요정은 잡아먹은 인간 행세를 하며 사람들 사이에 숨어든다고 해요.<br><br>그 남자는 유모가 말한 검은 요정일까?<br><br>*<br><br>노아로 인해 순식간에 뒤바뀐 레지나의 일상.<br>매번 죽을 고비를 넘기며 간신히 목숨을 이어 나가는데, 그는 자꾸만 이상한 소리를 한다.<br><br>“신기하네. 레지나 양이랬나? 너도 인간이 아닌가?”<br><br>그와 나, 둘 중 누가 사람을 잡아먹는 검은 요정인가?<br><br><br>표지 일러스트 By 김스타(@the__kimstar)<br>타이틀 디자인 By 타마(@fhxh0430)|0|1|0|2023-10-13 00:00:00
2259012854|의도적 접근|예우|필연매니지먼트|2023-06-08|2023-06-08 06:58:00|서양풍 로판|2978|1069|163|<b>&lt;책소개&gt;</b><br><br>※본 작품은 리디 웹소설에서 동일한 작품명으로 19세이용가와 15세이용가로 동시 서비스됩니다. 연령가에 따른 일부 장면 및 스토리 전개가 상이할 수 있으니, 연령가를 선택 후 이용해주시길 바랍니다.<br><br><br>아샤는 제국을 좀먹는 거대한 조직, ‘예르게프’를 쫓는 결사의 일원이었다.<br>그녀의 이번 임무는, 아카데미 잠입해 예르게프와 관련이 있는 것 같은 공자의 정보를 캐내는 것.<br><br>성공적으로 임무를 마쳐가던 그녀는 공자를 따라간 무도회에서 그만 저주에 걸려 버리고,<br>때마침 그 현장을 급습한 보안관 ‘엔테샤’와 마주치고 마는데...<br><br>***<br><br>나는 엔테샤에게 도움을 요청했고, 그는 기꺼이 들어주었다.<br>그래, 거기까지만 해도 좀 많이 면구스럽지만 일이 잘 풀릴 줄 알았다.<br>정신없이 그에게 도움을 받던 와중, 그의 손등에 있는 문양을 발견하지 않았더라면....<br><br>그러나 그날 있었던 일이 일이었던 만큼 기억이 흐릿해, 그 문양이 '예르게프'의 것인지 확신이 들지 않았다.<br>있는 것이라곤 꺼림칙한 심증 뿐.<br><br>그는 예르게프인가, 아닌가.<br>이를 확인하기 위해 나는 엔테샤에게 접근했다.<br>다름 아닌 그에게 첫눈에 반했다는, 척 보기에도 어이없는 이유를 들이대면서.<br><br>***<br><br>“아가. 살다 보면, 세상엔 별 병신 같은 새끼들이 많아. 네 생각보다 더.”<br><br>손을 뻗어 내 머리카락을 치우고, 내 양 뺨을 감싼 그가 말했다.<br>뺨에 닿는 장갑의 감촉이 차가웠다.<br><br>짐짓 허리를 굽혀 눈을 맞추고, 내 이마에 제 이마를 맞대는 행위가 틈 하나 없이 다정했다.<br>그리고 그의 엄지가 귓불을 긁은 순간, 그가 느리게 속살거렸다.<br><br>아… 애기야.<br>“너 지금 그 병신한테 잘못 걸린 것 같단 생각 안 드니.”<br> <br>표지 일러스트 By 다묵(@xldps4698)<br>타이틀 디자인 By 타마(@fhxh0430)|0|1|1|2023-10-13 00:00:00
2259012924|의도적 접근(15세 개정판)|예우|필연매니지먼트|2023-06-08|2023-06-08 06:58:00|서양풍 로판|76|161|158|<b>&lt;책소개&gt;</b><br><br>※본 작품은 리디 웹소설에서 동일한 작품명으로 15세이용가와 19세이용가로 동시 서비스됩니다. 연령가에 따른 일부 장면 및 스토리 전개가 상이할 수 있으니, 연령가를 선택 후 이용해주시길 바랍니다.<br><br><br>아샤는 제국을 좀먹는 거대한 조직, ‘예르게프’를 쫓는 결사의 일원이었다.<br>그녀의 이번 임무는, 아카데미 잠입해 예르게프와 관련이 있는 것 같은 공자의 정보를 캐내는 것.<br><br>성공적으로 임무를 마쳐가던 그녀는 공자를 따라간 무도회에서 그만 저주에 걸려 버리고,<br>때마침 그 현장을 급습한 보안관 ‘엔테샤’와 마주치고 마는데...<br><br>***<br><br>나는 엔테샤에게 도움을 요청했고, 그는 기꺼이 들어주었다.<br>그래, 거기까지만 해도 좀 많이 면구스럽지만 일이 잘 풀릴 줄 알았다.<br>정신없이 그에게 도움을 받던 와중, 그의 손등에 있는 문양을 발견하지 않았더라면....<br><br>그러나 그날 있었던 일이 일이었던 만큼 기억이 흐릿해, 그 문양이 '예르게프'의 것인지 확신이 들지 않았다.<br>있는 것이라곤 꺼림칙한 심증 뿐.<br><br>그는 예르게프인가, 아닌가.<br>이를 확인하기 위해 나는 엔테샤에게 접근했다.<br>다름 아닌 그에게 첫눈에 반했다는, 척 보기에도 어이없는 이유를 들이대면서.<br><br>***<br><br>“아가. 살다 보면, 세상엔 별 병신 같은 새끼들이 많아. 네 생각보다 더.”<br><br>손을 뻗어 내 머리카락을 치우고, 내 양 뺨을 감싼 그가 말했다.<br>뺨에 닿는 장갑의 감촉이 차가웠다.<br><br>짐짓 허리를 굽혀 눈을 맞추고, 내 이마에 제 이마를 맞대는 행위가 틈 하나 없이 다정했다.<br>그리고 그의 엄지가 귓불을 긁은 순간, 그가 느리게 속살거렸다.<br><br>아… 애기야.<br>“너 지금 그 병신한테 잘못 걸린 것 같단 생각 안 드니.”<br> <br>표지 일러스트 By 다묵(@xldps4698)<br>타이틀 디자인 By 타마(@fhxh0430)|0|1|0|2023-10-13 00:00:00
2259013869|극지방에 버려진 흑막을 주웠다|랑퀸|필연매니지먼트|2023-07-26|2023-07-26 06:58:00|서양풍 로판|2951|853|128|<b>&lt;책소개&gt;</b><br><br>로판 수인물 속 엑스트라 토끼에 빙의했다.<br>극지방에 버려진 흑막 ‘카일 로덴’의 길잡이로.<br><br>카일은 자신이 사랑한 여주를 빼앗아 간 남주를 죽이려다가,<br>극지방으로 추방된 늑대이자 원작의 흑막이었다.<br><br>“돈은 원하는 대로 줄 테니 나를 집까지 데려다줘.”<br><br>하지만 여주에게 가봤자 그는 버림받고 끝내 남주의 손에 죽게 된다.<br><br>나는 내 최애가 그런 엔딩을 맞게 둘 수 없었다.<br><br>“네 길잡이가 되어줄게. 대신 나랑 사귀자.”<br><br>*<br><br>진심으로 카일과 연인이 되려한 것은 아니었다.<br><br>그저 여주 외의 이성에게도 눈을 뜨게 하는 것.<br>그렇게 여주에 대한 집착을 버려 원작 엔딩에서 벗어나게 하는 것이 목표였다.<br><br>하지만 갖은 노력을 했음에도 그의 마음을 돌릴 수 없었다.<br><br>결국 포기하고 그의 곁을 떠나려는데…<br><br>“떠나겠다고?”<br><br>나를 찾아온 카일의 모습이 어딘가 이상했다.<br>그는 내 앞을 가로막고 서서, 서늘한 안광을 빛내며 말했다.<br><br>“사람 꼬셔 놓고 이렇게 내빼면 안 되지.”<br><br><br>표지 일러스트 By 코바(@cosmic_cova)<br>타이틀 디자인 By 타마(@fhxh0430)|0|1|0|2023-10-14 00:00:00
2259014045|머메이드 트랩 (MERMAID TRAP)|푸르린|필연매니지먼트|2023-08-02|2023-08-02 06:58:00|서양풍 로판|2820|1115|103|<b>&lt;책소개&gt;</b><br><br>※본 작품은 리디 웹소설에서 동일한 작품명으로 19세이용가와 15세이용가로 동시 서비스됩니다. 연령가에 따른 일부 장면 및 스토리 전개가 상이할 수 있으니, 연령가를 선택 후 이용해주시길 바랍니다.<br><br><br>아버지의 지나친 과보호 아래 살아가는 인어 왕국의 막내 공주.<br>비비안느는 물속에 살지만, 어쩐지 익사할 것 같은 기분이다.<br><br>어느덧 발정기를 맞은 그녀가 몰래 수면 위에 올라간 그날,<br>그녀는 뭍에서 가장 찬란한 수컷에게 반해 버렸다.<br><br>그에게 간절히 닿고 싶었던 비비는 마녀와 위험한 거래를 하게 되는데…….<br><br>“붉은 달이 뜰 때,<br>네가 그 수컷의 새끼를 배고 있다면 너는 인간이 될 수 있어.”<br><br>임시로 얻게 된 다리로 찬란한 수컷에게 닿을 수 있을 줄 알았다.<br><br>그러던 어느 날,<br>저택의 수상한 방에서 박제된 인어들의 흔적을 보고 깨달았다.<br><br>덫에 걸렸다는 걸.|0|1|1|2023-10-14 00:00:00
2259014075|머메이드 트랩 (MERMAID TRAP) (15세 개정판)|푸르린|필연매니지먼트|2023-08-02|2023-08-02 06:58:00|서양풍 로판|77|122|101|<b>&lt;책소개&gt;</b><br><br>※본 작품은 리디 웹소설에서 동일한 작품명으로 15세이용가와 19세이용가로 동시 서비스됩니다. 연령가에 따른 일부 장면 및 스토리 전개가 상이할 수 있으니, 연령가를 선택 후 이용해주시길 바랍니다.<br><br><br>아버지의 지나친 과보호 아래 살아가는 인어 왕국의 막내 공주.<br>비비안느는 물속에 살지만, 어쩐지 익사할 것 같은 기분이다.<br><br>어느덧 발정기를 맞은 그녀가 몰래 수면 위에 올라간 그날,<br>그녀는 뭍에서 가장 찬란한 수컷에게 반해 버렸다.<br><br>그에게 간절히 닿고 싶었던 비비는 마녀와 위험한 거래를 하게 되는데…….<br><br>“붉은 달이 뜰 때,<br>네가 그 수컷의 새끼를 배고 있다면 너는 인간이 될 수 있어.”<br><br>임시로 얻게 된 다리로 찬란한 수컷에게 닿을 수 있을 줄 알았다.<br><br>그러던 어느 날,<br>저택의 수상한 방에서 박제된 인어들의 흔적을 보고 깨달았다.<br><br>덫에 걸렸다는 걸.|0|1|0|2023-10-14 00:00:00
2259014353|내가 공포게임 흑막인 것 같다|선하민|필연매니지먼트|2023-08-18|2023-08-18 06:58:00|서양풍 로판|4290|520|112|<b>&lt;책소개&gt;</b><br><br>공포게임에 빙의했다. 그런데...<br><br>【소지품】<br>[피 묻은 칼]<br>[수상한 독약]<br>[잘린 손목]<br><br>소지품 칸에 있는 수상쩍은 물건과,<br><br>【system】‘주인을 찾고 있는 잘린 손목’이 당신에게 호감을 보입니다.<br>【system】헤이나를 향한 ‘■■’의 호감도가 1증가하였습니다.<br><br>내게 호감을 보이는 귀신들...<br><br>아무래도 내가 이 공포 게임의 흑막인 것 같다.<br><br>그리고,<br><br>&lt;게임 클리어 조건&gt;<br>1. 진엔딩 달성<br>2. 흑막처치<br><br>흑막을 처치하면 엔딩을 보지 않고도 게임을 끝낼 수 있다니.<br><br>‘내가 흑막이라는 걸 절대 들키면 안 돼!’<br><br> <br>표지 일러스트 By 르타(@RTA_AAA)<br>타이틀 디자인 By 타마(@fhxh0430)|0|1|0|2023-10-13 00:00:00
2259014507|나의 안락한 유배 생활|아이보우|필연매니지먼트|2023-08-21|2023-08-21 06:58:00|서양풍 로판|2994|1023|92|<b>&lt;책소개&gt;</b><br><br>어려서부터 황후가 되어 가문에 보탬이 되어야 한다는 말을 들으며 자란 샬럿 페이릴. 부친의 염원대로 유력한 황제 후보였던 1황자의 약혼자가 되었으나, 결국 황제가 된 것은 그의 동생인 2황자다.<br><br>정쟁에서 진 1황자는 황후의 소유였던 서쪽 영지로 쫓겨나고, 그의 약혼자였던 샬럿은 설원과 설산뿐인 척박한 북쪽 국경으로 보내졌다. <br><br>얼어 죽거나, 굶어 죽거나. 조용히 비참한 죽음을 기다리고 있던 그녀에게 예상치 못한 손님이 들이닥쳤다. <br><br>“유리 테넛이라고 합니다. 레이디 페이릴.”<br><br>다른 누구도 아닌, 새 황제의 오른팔이라는 작자가. <br><br>“여긴 왜 왔죠?”<br>“사용인을 구한다고 하셔서요.”<br><br>그녀의 시중을 들기 위해 왔단다.<br><br>“……장난하세요?”<br><br><br>표지 일러스트 By 봄비<br>타이틀 디자인 By 타마(@fhxh0430)|0|1|0|2023-10-14 00:00:00
2378016019|부서진 세계의 구원자|권도윤|시계토끼|2021-02-12|2021-02-12 06:58:00|서양풍 로판|1563|5128|711|<b>&lt;책소개&gt;</b><br><br>인간을 잡아먹는 괴물 세리스가 봉인에서 풀려난 세계.<br>희망 없는 전투와 무의미한 희생이 이어지는 나날.<br>아무리 기도를 올려도 우주는 응답하지 않고, 선고받은 종말은 되돌릴 길이 없다.<br>그런데도 사람들은 살아남고자 세리스에게 저항한다.<br><br>롬소아 기사단에서 하녀 일을 하던 나쟌 슈닉스는 기사들의 잘못으로 성벽을 넘은 세리스 한 마리를 처단한다.<br>롬소아의 기사단장 막시먼 엘고트는 나쟌의 쓸모를 알아보고, 나쟌에게 기사가 될 것을 명령한다.<br><br>“전 기사가 되지 않을 겁니다.”<br>“네 의견 같은 건 상관없어. 내가 그렇게 정했으니 넌 오늘부터 롬소아의 기사다.”<br><br>하지만 발정하는 저주를 받은 나쟌은 막시먼의 명령을 거부한다.<br><br>“만약 그 저주를 해결해 준다면 내 기사가 될 의향이 있나?”<br>“정말 저주를 없애는 게 가능합니까?”<br>“그냥 저주가 옅어질 때까지 꾸준히 섹스하면 돼. 그게 끝이야.”<br><br>타인을 지키려고 검을 휘두르는 것은 나쟌의 숙명이었고,<br>저만을 위하는 사랑을 소유하려는 욕망은 막시먼의 본능이었다.<br>세계의 운명을 짊어진 것은 그녀의 선택이었고,<br>그녀를 위해 세계를 지키고자 한 것 또한 그의 선택이었다.<br><br>“너를 만나려고 이천 년이 넘는 시간을 견뎠어…. 다시 태어나면 나를 사랑하겠다고 약속했잖아….”<br><br>끝내 종말이 오려는 세계.<br>그들에게 닥친 삶은 운명이었을까, 그들의 선택에 의한 것이었을까.<br>운명과 선택의 소용돌이 속에서 마침내 신은 사람들의 기도에 응답한다.<br><br>“막시먼…. 나를 사랑해요?”<br>“……영원히.”<br><br>그곳에 그들을 비추는 영원한 빛이 있는 한,<br>사랑에서 시작된 세계는 사랑으로 구원받을 것이다.|0|1|1|2023-10-13 00:00:00
2719002421|도망친 시녀는 대마법사의 사랑을 받는다|4월2일|폴링인북스|2023-04-17|2023-04-17 06:58:00|서양풍 로판|3124|861|137|<b>&lt;책소개&gt;</b><br><br>[로맨스 가이드]<br><br> - 배경/분야: 가상시대물, 서양풍, 로맨스판타지<br> - 작품 키워드: #3P #역하렘 #서양풍 #영혼체인지/빙의 #소유욕/독점욕/질투 #유혹남 #다정남 #존댓말남 #외유내강 #절륜남 #순정남 #여주중심<br><br> - 남자주인공:<br>루탄 테네브리스. 실전될 뻔한 대마법사의 유지를 이은 자. 사실 오랜 시간 동안 로이나만을 기다려왔다.<br><br> - 여자주인공:<br>로이나. 밤마다 황태자에게 유린당하던 황태자궁의 침방 시녀. 노예 출신으로 모두의 멸시를 받지만 강한 의지를 가지고 도망친다.<br><br> - 이럴 때 보세요: 다양한 매력의 남성들과의 배덕한 밤을 보고 싶을 때, 여주인공의 성장과 세계관의 확장을 보고 싶을 때.<br> - 공감 글귀: ‘나는 너의 노예도 애완동물도 아니야. 내 필요는 내가 정해. 너 따위 더러운 쓰레기가 아니라.’<br><br><br>[작품 소개]<br><br>“사기를 제거하려면 당분간은 저와 잠자리를 가지셔야 할 겁니다. 당신의 마나를 제대로 인도하고 사기를 몰아내기 위해서는 저의 마나를 같은 방식으로 주입해야 하니까요.”<br><br>로이나는 그 말에 마음이 가라앉는 것이 느껴졌다. 아, 루탄이 숨기던 것이 이것이었구나. 방금 전의 입맞춤도 그저 치료 행위였을 뿐이구나. 그녀의 가슴이 아릿하게 아팠다.<br><br>“혹시 다른 방법이 없을까 고대 문헌을 전부 뒤져 보는 중이었습니다만, 모두 시간이 지나치게 오래 걸리거나 지금은 실현하기 힘든 방법이었습니다. 아직 조금 더 봐야 합니다만 아마, 다른 방법이 없을 것 같습니다.”<br><br>달빛이 고요하게 머무는 오래된 서고의 한가운데에서, 검고 긴 머리카락을 가진 금안의 남자가 그녀 옆에 주저앉아 정중하고도 약간은 고통스러워하는 듯한 목소리로 말했다.<br>로이나는 심장이 지끈거리며 아픈 느낌에 가슴에 손을 얹고 꾹 눌렀다. 정령이 계속해서 다시 책장 안에 책을 꽂아 넣고 있었지만, 이 서재의 고서들은 하나같이 오늘 이 남자의 손을 거친 눈치였다. 그는 그녀와 잠자리를 피하기 위해 이렇게 노력을 했던 것이다.<br><br>“죄송합니다. 역시 제가 어떻게든 다른 방법을….”<br>“정말, 죄송해요. 저, 저는 괜찮아요. 같은, 방법으로 마나를 넣어 주세요.”<br>“……정말 괜찮으시겠습니까?”<br><br>강렬하게 빛나는 금안의 남자가 그녀를 바라보았다.<br>로이나는 눈을 질끈 감았다. 황태자의 흔적을 하루빨리 없애고 싶어 가장 빠른 방법을 취하고 싶었다. 하지만 사실 그런 건 핑계처럼 느껴질 정도로 그녀는 강렬하게,<br><br>루탄을 원했다.<br><br><br><b>&lt;저자 소개&gt;</b><br><br>로판 작가 4월2일입니다.<br>narinyeoul@naver.com<br><br>링크/<br>트위터: @April__second<br>블로그: https://blog.naver.com/april__second|0|1|1|2023-10-01 00:00:00
2719002566|후궁은 황제를 사랑하지 않는다|사과젤리|폴링인북스|2023-05-30|2023-05-30 06:58:00|서양풍 로판|3098|839|150|<b>&lt;책소개&gt;</b><br><br>로맨스 가이드<br><br>*배경/분야: 서양풍/로맨스판타지<br><br>* 작품 키워드<br>#왕족/귀족 #능글남 #유혹남 #능력남 #집착남 #순정남 #질투남 #첫사랑 #짝사랑 #절륜남 #능력녀 #사이다물 #걸크러쉬 #무심여주 #궁중암투 #기사물<br><br>* 마그리트 제르맹<br>대대로 왕가 친위대를 맡은 가문의 의무를 짊어진 백작의 외동딸.<br>핏줄에 강한 자부심을 가지고 있고 말이 거칠며 고집이 세다. 노예 신분으로 전락한 뒤 하렘에 오게 되었으나 좌절하지 않고 주어진 상황에서 자신이 할 수 있는 모든 일을 시도해 본다.<br><br>* 술레이만 보르만<br>위대한 보르만 제국의 황제. 분쟁 중이던 니스 지방을 단숨에 점령한 능력자. 장자상속법에 의해 형제들이 모두 죽임을 당한 뒤 황제 자리에 오른 것이 트라우마며 자기 자식들에겐 절대 똑같은 일을 겪게 하지 않겠다고 결심해 여자를 멀리한다.<br><br><br>* 이럴 때 보세요: 마그리트가 첫사랑, 첫 경험인 한 남자의 지고지순한 사랑 이야기가 궁금할 때.<br><br><br>* 공감 글귀: “그는 진심으로 감사했다. 마그리트 너는 카디마. 내게 바쳐진 카디마. 내 것. 오롯이 나만의 것. 이 입술도 혀도 침도 살기 위해 숨 쉬는 공기마저 내 것이다. 모조리 내 것.” <br><br>***<br><br>작품 소개<br><br>왕세자 부부를 지키지 못했다. 호위기사였던 마그리트는 반역자로 낙인찍혀 제국 노예로 팔려 갔다. 어떻게든 고국으로 돌아가려는 그녀에게 거절할 수 없는 제안이 온다.<br><br>[수단과 방법을 가리지 말고 황제를 만나라. 만나서 내 이야기를 전해.]<br><br>간단하다고 생각했다. 다시 고국으로 돌아가 누명을 벗을 수만 있다면 무엇이든 할 수 있었다. 황제를 만나기 전까지.<br><br>“황제 술레이만이다. 엎드려 예를 표하라.”<br>“왜 네가 황제인 척하는 거지 레이?”<br><br>길거리에서 만난 친구 레이가 황제 행세를 하고 있었다.<br><br>“황제인 척하는 것이 아니라 정말 황제라고 생각하지 않아?”<br><br>즉위한 뒤 단 하루도 하렘을 찾지 않던 황제는 이후 하루가 멀다 하고 하렘을 방문했다. 이백 명이 넘는 후궁들 중에 단 한 명 마그리트를 안기 위해서.<br><br>“저는 베르테로 돌아가야 합니다.”<br>“알아. 그런데 그거 알아?”<br><br>술레이만이 옅은 웃음을 흘리면서 그녀의 귓가에 속삭였다.<br><br>“너는 날 미치게 해.”<br>“베르테로 돌려보내 주신다면서요!”<br>“그래. 돌려보내 줄게.”<br><br>절대 그녀를 놔줄 생각이 없는 황제는 소름 끼치도록 아름다운 미소를 지으며 대답했다.<br><br>“내 마음이 내키면.”<br><br><br>- 본 작품은 리디 웹소설에서 동일한 작품명으로 15세이용가와 19세이용가로 동시 서비스됩니다. 연령가에 따른 일부 장면 및 스토리 전개가 상이할 수 있으니, 연령가를 선택 후 이용해주시길 바랍니다.<br><br><br><b>&lt;저자 소개&gt;</b><br><br>사과젤리|0|1|1|2023-09-18 00:00:00
2719002626|후궁은 황제를 사랑하지 않는다 (15세 개정판)|사과젤리|폴링인북스|2023-05-30|2023-05-30 06:58:00|서양풍 로판|58|142|143|<b>&lt;책소개&gt;</b><br><br>로맨스 가이드<br><br>*배경/분야: 서양풍/로맨스판타지<br><br>* 작품 키워드<br>#왕족/귀족 #능글남 #유혹남 #능력남 #집착남 #순정남 #질투남 #첫사랑 #짝사랑 #절륜남 #능력녀 #사이다물 #걸크러쉬 #무심여주 #궁중암투 #기사물<br><br>* 마그리트 제르맹<br>대대로 왕가 친위대를 맡은 가문의 의무를 짊어진 백작의 외동딸.<br>핏줄에 강한 자부심을 가지고 있고 말이 거칠며 고집이 세다. 노예 신분으로 전락한 뒤 하렘에 오게 되었으나 좌절하지 않고 주어진 상황에서 자신이 할 수 있는 모든 일을 시도해 본다.<br><br>* 술레이만 보르만<br>위대한 보르만 제국의 황제. 분쟁 중이던 니스 지방을 단숨에 점령한 능력자. 장자상속법에 의해 형제들이 모두 죽임을 당한 뒤 황제 자리에 오른 것이 트라우마며 자기 자식들에겐 절대 똑같은 일을 겪게 하지 않겠다고 결심해 여자를 멀리한다.<br><br><br>* 이럴 때 보세요: 마그리트가 첫사랑, 첫 경험인 한 남자의 지고지순한 사랑 이야기가 궁금할 때.<br><br><br>* 공감 글귀: “그는 진심으로 감사했다. 마그리트 너는 카디마. 내게 바쳐진 카디마. 내 것. 오롯이 나만의 것. 이 입술도 혀도 침도 살기 위해 숨 쉬는 공기마저 내 것이다. 모조리 내 것.” <br><br>***<br><br>작품 소개<br><br>왕세자 부부를 지키지 못했다. 호위기사였던 마그리트는 반역자로 낙인찍혀 제국 노예로 팔려 갔다. 어떻게든 고국으로 돌아가려는 그녀에게 거절할 수 없는 제안이 온다.<br><br>[수단과 방법을 가리지 말고 황제를 만나라. 만나서 내 이야기를 전해.]<br><br>간단하다고 생각했다. 다시 고국으로 돌아가 누명을 벗을 수만 있다면 무엇이든 할 수 있었다. 황제를 만나기 전까지.<br><br>“황제 술레이만이다. 엎드려 예를 표하라.”<br>“왜 네가 황제인 척하는 거지 레이?”<br><br>길거리에서 만난 친구 레이가 황제 행세를 하고 있었다.<br><br>“황제인 척하는 것이 아니라 정말 황제라고 생각하지 않아?”<br><br>즉위한 뒤 단 하루도 하렘을 찾지 않던 황제는 이후 하루가 멀다 하고 하렘을 방문했다. 이백 명이 넘는 후궁들 중에 단 한 명 마그리트를 안기 위해서.<br><br>“저는 베르테로 돌아가야 합니다.”<br>“알아. 그런데 그거 알아?”<br><br>술레이만이 옅은 웃음을 흘리면서 그녀의 귓가에 속삭였다.<br><br>“너는 날 미치게 해.”<br>“베르테로 돌려보내 주신다면서요!”<br>“그래. 돌려보내 줄게.”<br><br>절대 그녀를 놔줄 생각이 없는 황제는 소름 끼치도록 아름다운 미소를 지으며 대답했다.<br><br>“내 마음이 내키면.”<br><br><br>- 본 작품은 리디 웹소설에서 동일한 작품명으로 15세이용가와 19세이용가로 동시 서비스됩니다. 연령가에 따른 일부 장면 및 스토리 전개가 상이할 수 있으니, 연령가를 선택 후 이용해주시길 바랍니다.<br><br><br><b>&lt;저자 소개&gt;</b><br><br>사과젤리|0|1|0|2023-09-18 00:00:00
